Nome,Telefone,Endereço,Avaliação,Avaliações,Site,Categoria,Campanha
Barbearia Oliveira,"
(35) 99887-5237","
Av doutor, Av. Lincoln Westin da Silveira - Campinho, Alfenas - MG, 37131-470",0.0,0,,Barbearia,Barbearia - Alfenas
Barbearia king cut barber shop,"
(35) 99916-7195","
Av. São José, 836 - centro, Alfenas - MG, 37130-141",0.0,0,,Barbearia,Barbearia - Alfenas
Barbearia JP,"
(35) 98834-6856","
Rua: Padre Cornélio Hans, 1237 - Loja B - Centro, Alfenas - MG, 37135-040",0.0,0,,Barbearia,Barbearia - Alfenas
Barber life,"
(35) 98891-8867","
R. Avelino Batista de Andrade, 1225 - Jardim Alvorada, Alfenas - MG, 37130-000",0.0,0,,Barbearia,Barbearia - Alfenas
Barbearia Dystak,"
(35) 99873-2668","
R. Gen. Costa Campos, 64 - Loja 1 - Centro, Alfenas - MG, 37130-131",0.0,0,,Barbearia,Barbearia - Alfenas
Barbearia Pedrin du Cort,"
(35) 99767-7191","
R. Benjamin Constant, 1848 - Santa Edwiges, Alfenas - MG, 37137-246",0.0,0,,Barbearia,Barbearia - Alfenas
Barbearia Heringer,"
(35) 99942-5332","
R. Prof. Carvalho Júnior, 813 - Centro, Alfenas - MG, 37130-001",0.0,0,http://www.barbeariaheringer.com/,Barbearia,Barbearia - Alfenas
Studio'D Barbearia,"
(35) 99984-3564","
R. Avelino Batista de Andrade - Jardim Boa Esperanca, Alfenas - MG, 37135-130",0.0,0,https://instagram.com/barbeariastudiod?utm_medium=copy_link,Barbearia,Barbearia - Alfenas
Barbearia Avigo,"
(35) 99188-8654","
Av. São José, 1246 - Centro, Alfenas - MG, 37137-181",0.0,0,,Barbearia,Barbearia - Alfenas
Barbearia Esteves,"
(35) 98808-4256","
Rua João Paulino Damascena n• 1085, R. Santa Rita, Alfenas - MG, 37132-004",0.0,0,,Barbearia,Barbearia - Alfenas
BARBEARIA NATAN BARBERSTYLE,"
(35) 99750-6838","
R. Tiradentes, 1232 - Centro, Alfenas - MG, 37130-163",0.0,0,https://app.barbercode.com.br/client/natan-barberstyle,Barbearia,Barbearia - Alfenas
Vintage Club Barbearia - barbearia em Alfenas,"
(35) 99806-5560","
R. Carmen Carnevale, 5 - Jardim Nova America, Alfenas - MG, 37137-034",0.0,0,,Barbearia,Barbearia - Alfenas
Barbearia Duarte,"
(35) 98709-4327","
Av. José Paulino da Costa, 52 - Vila Formosa, Alfenas - MG, 37130-000",0.0,0,https://www.instagram.com/duarte_barbeshop?igsh=a2ljb3k0YWJmNW9q,Barbearia,Barbearia - Alfenas
Barbearia Bravo’sBarberShop035,"
(35) 91014-5757","
R. Sete de Setembro, 10 - Centro, Alfenas - MG, 37130-019",0.0,0,,Barbearia,Barbearia - Alfenas
Salão Tradicional do Evandro,"
(35) 3011-8215","
R. Gen. Carneiro, 44 - Centro, Alfenas - MG, 37130-181",0.0,0,https://www.instagram.com/salao_tradicional/,Barbearia,Barbearia - Alfenas
Barbearia Tribo studio,"
(35) 98858-8571","
R. Tiradentes, 1765 - Centro, Alfenas - MG, 37130-262",0.0,0,,Barbearia,Barbearia - Alfenas
Jéh Du corte,"
(35) 98881-9108","
Av. Jovino Fernandes de Sales, 1135 - Jardim Alvorada, Alfenas - MG, 37130-000",0.0,0,,Barbearia,Barbearia - Alfenas
Barbearia Sr. Osmar,"
(35) 98889-5077","
Av. São José, 1871 - Parque das Nações, Alfenas - MG, 37130-115",0.0,0,,Barbearia,Barbearia - Alfenas
Fio Nobre Barbearia,"
(35) 98835-4195","
Av. Gov. Valadares, 1229 - Jardim Sao Carlos, Alfenas - MG, 37137-158",0.0,0,,Barbearia,Barbearia - Alfenas
Barbearia 035,"
(35) 98812-7945","
Av. São José, 1170 - Parque das Nações, Alfenas - MG, 37130-141",0.0,0,https://instagram.com/barbearia_035?igshid=MzRlODBiNWFlZA==,Barbearia,Barbearia - Alfenas
Zero97Barber,"
(35) 99914-2818","
Av. São José, 1481 - Centro, Alfenas - MG, 37130-165",0.0,0,https://bit.ly/AgendaZero97Barber,Barbearia,Barbearia - Alfenas
Poderoso Barbershop,"
(35) 99734-6034","
R. Cristina Mendes, 540 - Vila Betania II, Alfenas - MG, 37137-100",0.0,0,http://poderosobarbershop.booksy.com/,Barbearia,Barbearia - Alfenas
Clube Do Rafa Barbershop,"
(35) 98877-6531","
Av. Lincoln Westin da Silveira, 2131 - Res. Aeroporto, Alfenas - MG, 37130-000",0.0,0,https://sites.appbarber.com.br/agendamento/barbeariaseuraf-qtw0,Barbearia,Barbearia - Alfenas
Barbeiro Richard Alfenas MG,"
(35) 99734-4602","
R. Diva Leite Viêira, 90 - Vila Betania II, Alfenas - MG, 37137-110",0.0,0,,Barbearia,Barbearia - Alfenas
Trato fino Barbearia,"
(35) 98419-3283","
R. Juscelino Barbosa, 1643 - Aparecida, Alfenas - MG, 37135-036",0.0,0,https://booksy.com/pt-br/instant-experiences/widget/140982?instant_experiences_enabled=true&ig_ix=true&is_fb=1,Barbearia,Barbearia - Alfenas
Studio D' Barbearia - Alfenas,"
(35) 99984-3564","
Paulo - Av. Paulo de Ávila Sáles, 183 - Pinheirinho, Alfenas - MG, 37133-770",0.0,0,https://studiodbarbearia.rpsocietydigital.com/,Barbearia,Barbearia - Alfenas
BARBEARIA G2,"
(35) 99857-6444","
Av. Henrique Munhoz García, 656 - Jardim Boa Esperanca, Alfenas - MG, 37135-210",0.0,0,https://instagram.com/barbeariag2_,Barbearia,Barbearia - Alfenas
Alfenas Barbershop,"
(35) 99847-2603","
Rua Coronel Laurindo Ribeiro, 160 - Centro, Alfenas - MG, 37130-179",0.0,0,,Barbearia,Barbearia - Alfenas
Barbearia Carvalho,"
(35) 98889-7282","
Travessa Padre Cornélio Hans, 80 - Parque das Nações, Alfenas - MG, 37135-054",0.0,0,https://sites.appbarber.com.br/barbeariacarvalho01,Barbearia,Barbearia - Alfenas
Almeida B’s Barber Shop,"
(35) 98864-1590","
R. Pres. Artur Bernardes, 840 - Loja 1 - Centro, Alfenas - MG, 37130-069",0.0,0,https://instagram.com/almeidabarbers?igshid=efnz6gr21sd1,Barbearia,Barbearia - Alfenas
Barbearia messias,"
(35) 99232-6791","
Praça Dr. Emílio Silveira, 209 - Centro, Alfenas - MG, 37130-029",0.0,0,,Barbearia,Barbearia - Alfenas
Nando Barbeiro,"
(35) 99950-0960","
Av. Gov. Valadares, 215 - Loja 2 - Centro, Alfenas - MG, 37130-215",0.0,0,,Barbearia,Barbearia - Alfenas
Barbearia André Vieira,,"
Beira Rio, Além Paraíba - MG, 36660-000",0.0,0,,Barbearia,Barbearia - Além Paraíba
Marcu's Studio,"
(32) 99953-0781","
R. Édson Cortês Marinho - Marinópolis, Além Paraíba - MG, 36660-000",0.0,0,https://www.instagram.com/marcusstudio_?igsh=dWdjeW9uazR4czRi,Barbearia,Barbearia - Além Paraíba
Meyes - Estética do Olhar,"
(32) 99926-4244","
Rua São Geraldo, 325 - Vila Laroca, Além Paraíba - MG, 36660-000",0.0,0,,Centro de saúde e beleza,Barbearia - Além Paraíba
Bahia Visual,"
(32) 98896-4275","
em frente ao posto Flexx - Estrada influência Carmo, Estr. do Carmo, número 130 - Influência, Carmo - RJ, 28640-000",0.0,0,,Barbearia,Barbearia - Além Paraíba
Barbearia Neném du Gorte,,"
Além Paraíba, MG, 36660-000",0.0,0,,Barbearia,Barbearia - Além Paraíba
Além da Beleza,"
(32) 98858-0462","
Av. Dr. Ricardo Grimaldo Estides, 200 - loja b - Ilha do lazareto, Além Paraíba - MG, 36660-000",0.0,0,http://www.instagram.com/alemdabelezaap,Drogaria,Barbearia - Além Paraíba
Perfil Barbearia,,"
Jamapará, Sapucaia - RJ, 25880-000",0.0,0,,Barbearia,Barbearia - Além Paraíba
Salão Ju Mega Hair,"
(32) 98833-5095","
R. Jose Miguel, 31 - Além Paraíba, MG, 36660-000",0.0,0,,Salão de Beleza,Barbearia - Além Paraíba
Barbearia do Jofre,"
(32) 98813-1733","
Rod. Lúcio Meira, 306-326 - Beira Rio, Sapucaia - RJ, 25880-000",0.0,0,,Barbearia,Barbearia - Além Paraíba
Salão da Inês,"
(32) 3462-2929","
R. Antônio Joaquim de Souza, 75 - Além Paraíba, MG, 36660-000",0.0,0,,Esteticista,Barbearia - Além Paraíba
Ríthale Estética Avançada Ltda,"
(32) 99916-9527","
Av. Dr. Ricardo Grimaldo Estides, 280 - sala 401 - Ilha do Lazareto, Além Paraíba - MG, 36660-000",0.0,0,https://instagram.com/clinicarithale?igshid=ZmRIMzRkMDU=,Serviço de depilação a laser,Barbearia - Além Paraíba
Marcio Barbeiro,,"
Jamapará, Sapucaia - RJ, 25880-000",0.0,0,,Barbearia,Barbearia - Além Paraíba
Eduardo Cabeleireiros,"
(32) 3462-6537","
R. Barão de Guararema, 155 - Porto Velho, Além Paraíba - MG, 36660-000",0.0,0,,Salão de Beleza,Barbearia - Além Paraíba
SALÃO NEN HAIR,"
(32) 98709-6905","
Praça Presidente Vargas, _, 142 - 1° andar / sala 05 - Porto Novo, Além Paraíba - MG, 36660-000",0.0,0,,Salão de Beleza,Barbearia - Além Paraíba
Studio Suellem Mendes,"
(32) 99883-5560","
R. Cel. Castelo Branco - Vila Laroca, Além Paraíba - MG, 36660-000",0.0,0,https://www.trinks.com/suellem-mendes-studio,Manicure,Barbearia - Além Paraíba
Studio Andreza Ribeiro,"
(32) 98839-9705","
R. Cel. Castelo Branco, 143 - Além Paraíba, MG, 36660-000",0.0,0,,Salão de Beleza,Barbearia - Além Paraíba
Espaço Sabrina Brock,"
(32) 3462-3491","
R. Cap. Godói - Porto Novo, Além Paraíba - MG, 36660-000",0.0,0,,Salão de Beleza,Barbearia - Além Paraíba
BARBEARIA Gil du Corte,,"
Av. Euvaldo Lodi - Morro do Boiadeiro, Além Paraíba - MG, 36660-000",0.0,0,,Barbearia,Barbearia - Além Paraíba
Barbearia Filho de Jorge,"
(32) 99881-1507","
R. Cecília Breves, 118 - Morro da Conceição, Além Paraíba - MG, 36660-000",0.0,0,,Barbearia,Barbearia - Além Paraíba
Barbearia dom Ribeiro,"
(32) 99944-6858","
R. Dr. Ivo Vilela Pedra, 38 - Além Paraíba, MG, 36660-000",0.0,0,,Barbearia,Barbearia - Além Paraíba
BARBEARIA MARKIM CORTAT,"
(32) 99810-7505","
R. Dr. Sobral Pinto - Além Paraíba, MG, 36660-000",0.0,0,,Barbearia,Barbearia - Além Paraíba
Xandy do corte,"
(32) 98859-7239","
Av. Dr. Antônio Augusto Junqueira - Além Paraíba, MG, 36660-000",0.0,0,,Barbearia,Barbearia - Além Paraíba
Barbearia Novo Visual,"
(32) 98876-3943","
R. Cel. Castelo Branco - Além Paraíba, MG, 36660-000",0.0,0,,Barbearia,Barbearia - Além Paraíba
Barbearia Fred do Corte,"
(32) 99918-9371","
R. Dr. Ivo Vilela Pedra, 23 - Além Paraíba, MG, 36660-000",0.0,0,https://www.instagram.com/barbeariafreddocorte?igsh=MWQ5M3c2NnZ6OTU4Ng==,Barbearia,Barbearia - Além Paraíba
Barbearia Guima,"
(32) 99928-0309","
R. Adão Araújo, 80 - Porto Novo, Além Paraíba - MG, 36660-000",0.0,0,https://instagram.com/guima_barber?igshid=1f4323zozuqva,Barbearia,Barbearia - Além Paraíba
RD Barbearia,"
(32) 98820-5221","
R. Josse de Almeida - Terra dos Santos, Além Paraíba - MG, 36660-000",0.0,0,https://linktr.ee/rdbarbeariaa_,Barbearia,Barbearia - Além Paraíba
D&D BarberChopp,,"
Av. José Teixeira Rios, 180 - Além Paraíba, MG, 36660-000",0.0,0,,Barbearia,Barbearia - Além Paraíba
BARBEARIA UNIVERSAL,,"
Av. Baranda - Além Paraíba, MG, 36660-000",0.0,0,,Barbearia,Barbearia - Além Paraíba
BARBEARIA HILLBARBESHOP,"
(32) 99841-3332","
R. Agenor Caetano - Além Paraíba, MG, 36660-000",0.0,0,,Barbearia,Barbearia - Além Paraíba
Barbearia do Fábio,"
(32) 99199-4759","
R. Barão de Guararema, 490 - São José, Além Paraíba - MG, 36660-000",0.0,0,,Barbearia,Barbearia - Além Paraíba
Barbearia do Eli,"
(32) 98885-6180","
R. Agenor Caetano, 301 - Além Paraíba, MG, 36660-000",0.0,0,,Barbearia,Barbearia - Além Paraíba
Barbearia Du do corte,"
(32) 2010-2089","
Rua Antônio, R. Antônio Bernardo Menezes, 85, Além Paraíba - MG, 36660-000",0.0,0,,Barbearia,Barbearia - Além Paraíba
BARBEARIA Estética 032,"
(32) 98706-2750","
R. Adão Araújo - Centro, Além Paraíba - MG, 36660-000",0.0,0,,Barbearia,Barbearia - Além Paraíba
Barbearia do Marcelo,"
(32) 98889-5367","
R. José Mercadante, 580 - Porto Velho, Além Paraíba - MG, 36660-000",0.0,0,,Barbearia,Barbearia - Além Paraíba
Barbearia Doctor Rock,"
(32) 98809-5944","
R. Adão Araújo, n° 37 - lj 06 - Porto Novo, Além Paraíba - MG, 36660-000",0.0,0,http://www.facebook.com/BarbeariaDoctorRock,Barbearia,Barbearia - Além Paraíba
ALL CORTE BARBEARIA,"
(32) 98820-5221","
Avenida 18 de julho, Praça da Bandeira, Além Paraíba - MG, 36660-000",0.0,0,,Barbearia,Barbearia - Além Paraíba
Bosso Barbearia,,"
R. Luís Ferrari, 337, Albertina - MG, 37596-000",0.0,0,,Barbearia,Barbearia - Albertina
Lais Helena Salão e Barbearia,"
(35) 99993-6333","
R. Romilda Campanhari, Albertina - MG, 37596-000",0.0,0,,Cabeleireiro,Barbearia - Albertina
Barbearia Carlinhos Parmezani,"
(35) 99981-8734","
R. Benevides Inácio Diniz, 162, Albertina - MG, 37596-000",0.0,0,,Barbearia,Barbearia - Albertina
Barbearia pai e filho,"
(35) 99831-2641","
R. Ladislau Albarez, 24, Aiuruoca - MG, 37450-000",0.0,0,,Barbearia,Barbearia - Aiuruoca
Salão E Barbearia Dois Irmãos 56,"
(35) 99817-3699","
R. Antônio Alves, 86, Aiuruoca - MG, 37450-000",0.0,0,,Barbearia,Barbearia - Aiuruoca
Barbearia Rodrigues,"
(35) 99709-1306","
R. Antônio Alves, N° 124 - Campo Prático, Aiuruoca - MG, 37450-000",0.0,0,,Barbearia,Barbearia - Aiuruoca
Sr. Barba - Barbeiro Em Casa Aimorés & BG,,,0.0,0,https://sr-barba.negocio.site/?utm_source=gmb&utm_medium=referral,Barbearia,Barbearia - Aimorés
Barbearia do Leozinho,"
(33) 99813-1092","
R. Pedro Nolasco, 851 - Aimorés, MG, 35200-000",0.0,0,,Barbearia,Barbearia - Aimorés
SOS MEN STUDIO BARBEARIA,"
(27) 99693-6974","
Rua Mauá , Mauá - Santo Antônio do Rio Doce, Aimorés - MG, 35200-000",0.0,0,,Barbearia,Barbearia - Aimorés
Barbearia Aimorés,"
(31) 3224-1026","
R. dos Aimorés, 639 - Funcionários, Belo Horizonte - MG, 30140-070",0.0,0,,Barbearia,Barbearia - Aimorés
Welington Cabeleireiro,"
(33) 99964-7557","
35200-000, Aimorés - MG",0.0,0,,Barbearia,Barbearia - Aimorés
Barbearia,"
(33) 92000-8290","
R. Jose S, 706 - Aimorés, MG, 35200-000",0.0,0,,Barbearia,Barbearia - Aimorés
Barbearia Fabrica de Disfarces,"
(33) 99860-5631","
R. Bias Fortes - Aimorés, MG, 35200-000",0.0,0,,Barbearia,Barbearia - Aimorés
Don Lucas,"
(33) 99806-4659","
R. Santos Dumont, 314 - Aimorés, MG, 35200-000",0.0,0,,Barbearia,Barbearia - Aimorés
Barbearia Master MG,"
(33) 99876-9792","
R.dr Hugo Lopes nally n:274 - Igrejinha, Aimorés - MG, 35200-000",0.0,0,,Barbearia,Barbearia - Aimorés
Barbearia Lh cortes barbershop,"
(33) 99923-5346","
R. Edgar Fonseca - Aimorés, MG, 35200-000",0.0,0,,Barbearia,Barbearia - Aimorés
Julio barbearia,"
(33) 99863-5004","
R. São Tiago - Águas Vermelhas, MG, 39990-000",0.0,0,,Barbearia,Barbearia - Águas Vermelhas
Hermanos Barbearia,"
(33) 98845-9249","
R. Pacífico Antunes F, Pereira, 124 - Novo Progresso, Águas Vermelhas - MG, 39990-000",0.0,0,https://www.instagram.com/hermanosbarbearia0?igsh=OTEwbmh1MHd3M3Q2,Barbearia,Barbearia - Águas Vermelhas
BARBEARIA DO José Nune,,"
R. Joima - Águas Formosas, MG, 39880-000",0.0,0,,Barbearia,Barbearia - Águas Formosas
Barbearia JacK Barbeiro,,"
R. Joaquim Leandro - Águas Formosas, MG, 39880-000",0.0,0,,Barbearia,Barbearia - Águas Formosas
Barbearia Ricardo,"
(33) 99987-5158","
R. Umburatiba, 458 - Copasa, Águas Formosas - MG, 39880-000",0.0,0,,Barbearia,Barbearia - Águas Formosas
Salão de beleza Flores Du corte,"
(31) 98655-2739","
Av. Bias Fortes, 698A - Águas Formosas, MG, 39880-000",0.0,0,,Barbearia,Barbearia - Águas Formosas
Guh Duh Corte,"
(33) 98873-8589","
Av. São Vicente - Águas Formosas, MG, 39880-000",0.0,0,,Barbearia,Barbearia - Águas Formosas
Barbearia dóm du corte,"
(31) 99925-8957","
Rua hérmilio Santiago, R. Bela Vista, 23, Águas Formosas - MG, 39880-000",0.0,0,,Barbearia,Barbearia - Águas Formosas
Barbearia jc,"
(33) 99985-8789","
R. Carmerino Antônio Soares - Água Quente, Águas Formosas - MG, 39880-000",0.0,0,,Barbearia,Barbearia - Águas Formosas
BARBER SHOP RAMON SABARÁ,"
(33) 99950-6299","
Rua Josino Abrantes, Av. São Vicente, Águas Formosas - MG, 39880-000",0.0,0,https://www.facebook.com/ramon.sabara,Barbearia,Barbearia - Águas Formosas
Barbearia Rei do corte,"
(33) 99910-4705","
Av. Belo Horizonte, 98 - Centro, Águas Formosas - MG, 39880-000",0.0,0,,Barbearia,Barbearia - Águas Formosas
Barbearia GuHh du corte,,"
R. Crisólita, 486 - Maria Júlia, Águas Formosas - MG, 39880-000",0.0,0,,Barbearia,Barbearia - Águas Formosas
Ornel’s barbershop,"
(19) 98806-8704","
Em frente ao PSF luz - Rua Joaquim Leandro, R. da Gameleira, 721, Águas Formosas - MG, 39880-000",0.0,0,https://www.instagram.com/ornels_barbershop?igsh=dDdoZzd5ZDZ0M255&utm_source=qr,Barbearia,Barbearia - Águas Formosas
Barbearia distak Af,"
(38) 99155-0842","
R. Rio Negro, 210 - Nossa senhora das Graças, Águas Formosas - MG, 39880-000",0.0,0,,Barbearia,Barbearia - Águas Formosas
Barbearia Lumberjack,"
(33) 98894-3354","
R. Rosalvo Viana, 249 - Águas Formosas, MG, 39880-000",0.0,0,,Barbearia,Barbearia - Águas Formosas
Barbearia do Castor | Em Águas Formosas,"
(33) 98874-0277","
R. Divaldo Viana, 706 - Centro, Águas Formosas - MG, 39880-000",0.0,0,https://www.instagram.com/castorbarbeiro/?hl=pt,Barbearia,Barbearia - Águas Formosas
BARBEARIA SIDNEI,,"
R. José Godinho Sobrinho, 136 - Água Boa, MG, 39790-000",0.0,0,,Barbearia,Barbearia - Água Boa
Machado barbearia,,"
R. Darci Alves de Oliveira - Água Boa, MG, 39790-000",0.0,0,,Barbearia,Barbearia - Água Boa
Barbearia do gel,"
(33) 98739-5385","
R. Treze de Maio, 91 - Água Boa, MG, 39790-000",0.0,0,,Barbearia,Barbearia - Água Boa
Du Barber Shop,"
(33) 98850-8993","
de Oliveira - R. Darci Alves de Oliveira - Centro, Água Boa - MG, 39700-000",0.0,0,,Barbearia,Barbearia - Água Boa
Barbearia david Silva,"
(31) 99530-7427","
R. Alvima - Centro, Açucena - MG, 35147-000",0.0,0,http://www.salao99.com.br/barbearia-david-silva,Barbearia,Barbearia - Açucena
Barbearia Ebinho,"
(33) 99840-9965","
R. Consesso Barbosa, 20 - Centro, Açucena - MG, 35150-000",0.0,0,https://instagram.com/barbeariaebinho?igshid=YmMyMTA2M2Y=,Barbearia,Barbearia - Açucena
Barbearia Old School,"
(33) 99123-6202","
Praça Édson de Miranda, 59A - Centro, Açucena - MG, 35147-000",0.0,0,,Barbearia,Barbearia - Açucena
Dora Cabeleireira,"
(31) 98311-1011","
R. José de Paula Novaes, 120, Acaiaca - MG, 35438-000",0.0,0,,Salão de Beleza,Barbearia - Acaiaca
Ícaro Barbearia | Cabelo e Barba,"
(27) 99626-1626","
R. Jorge Aboumrad, 137 - Ouro Branco, Alfredo Chaves - ES, 29240-000",0.0,0,,Barbearia,Barbearia - Acaiaca
R.A.Y.P. BARBEARIA,,"
São Judas Tadeu, Guarapari - ES, 29200-710",0.0,0,,Barbearia,Barbearia - Acaiaca
celia cabeleleira unisex,"
(31) 98307-5859","
R. Adão Rolim, 224, Acaiaca - MG, 35438-000",0.0,0,,Salão de Beleza,Barbearia - Acaiaca
KW DUH CORT,"
(31) 97109-8486","
Rua São Sebastião, 329, Acaiaca - MG, 35438-000",0.0,0,,Barbearia,Barbearia - Acaiaca
LUCIANO BARBEARIA,,"
R. Cesariano Alvin - Abre Campo, MG, 35365-000",0.0,0,,Barbearia,Barbearia - Abre Campo
DN Du Corte,,"
R. A, 185 - Abre Campo, MG, 35365-000",0.0,0,,Barbearia,Barbearia - Abre Campo
Barbearia Braga,"
(31) 98203-8621","
Praça Santana - Abre Campo, MG, 35365-000",0.0,0,,Barbearia,Barbearia - Abre Campo
Barbearia 2p,"
(31) 99750-6799","
Galeria Beira Rio, R. Adalberto Leão, 77, Abre Campo - MG, 35365-000",0.0,0,https://instagram.com/2p_ducorte?igshid=1rtewr4nvjsrz,Barbearia,Barbearia - Abre Campo
Barbearia Deon Gomes,"
(31) 98310-2486","
R. Dr. Custódio de Paula Rodrigues, 22 - Centro, Abre Campo - MG, 35365-000",0.0,0,,Barbearia,Barbearia - Abre Campo
Top Men,"
(31) 98336-8698","
R. Delfim Moreira, 40 - Centro, Abre Campo - MG, 35365-000",0.0,0,,Barbearia,Barbearia - Abre Campo
Moreira barber,"
(31) 98238-9436","
R. Dr. Custódio de Paula Rodrigues - Centro, Abre Campo - MG, 35365-000",0.0,0,,Barbearia,Barbearia - Abre Campo
💈barbearia Martins 💈,,"
R. Vicente Medeiros, 165 - Abre Campo, MG, 35365-000",0.0,0,,Barbearia,Barbearia - Abre Campo
Salão de cabeleireiro Vanderlei,,"
R. Baltazar De Freitas Moreira, 115 - Abaete, Abaeté - MG, 35620-000",0.0,0,,Barbearia,Barbearia - Abaeté
Barbearia do Tiago,"
(35) 99896-4032","
Av. Getúlio Vargas, 415 - Centro, São Gonçalo do Abaeté - MG, 38790-000",0.0,0,,Cabeleireiro,Barbearia - Abaeté
Lucas Md’ BarbeerShop,"
(38) 99836-4315","
R. Juscelino Kubitschek - São Gonçalo do Abaeté, MG, 38790-000",0.0,0,,Barbearia,Barbearia - Abaeté
Alair Alves Cabeleireiro,"
(37) 99804-7887","
CENTRO, R. Alm. Barroso, 535 - CENTRO, Abaeté - MG, 35620-000",0.0,0,,Barbearia,Barbearia - Abaeté
Barbearia Fernandes centro pç,"
(37) 99833-7597","
R. Antônio José Pereira, 511 - CENTRO, Abaeté - MG, 35620-000",0.0,0,,Barbearia,Barbearia - Abaeté
BARBEARIA SR,"
(37) 99818-8286","
R. Frei Orlando, 692 - CENTRO, Abaeté - MG, 35620-000",0.0,0,,Barbearia,Barbearia - Abaeté
Barbeiro Pedro,"
(37) 99965-0461","
R. Frei Teófilo, n°315 - Amazonas, Abaeté - MG, 35620-000",0.0,0,,Cabeleireiro,Barbearia - Abaeté
Barbearia Tiago Sousa,"
(37) 99855-2616","
R. Astolfo Ferreira, 174 - São Pedro, Abaeté - MG, 35620-000",0.0,0,,Barbearia,Barbearia - Abaeté
Barbearia Japao,"
(37) 99947-6940","
Esplanada - Amazonas, Abaeté - MG, 35620-000",0.0,0,https://www.instagram.com/vlg_japao_do_corte/,Barbearia,Barbearia - Abaeté
